Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17
2,19,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,20,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,21,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,22,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,23,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,24,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,25,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,26,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,27,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,28,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,29,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,30,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,31,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,32,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,33,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,34,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,35,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,36,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,37,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,38,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
2,39,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,0,2.0,0.0,1.0,2.0,1.0,0.0,191.98010738635205,300.57953800594294,27.323600096047116,112.24357783500464,197.14158159484825,561.1631328591075,3.0,1.0,1.0,3.0,3.0,5.0
3,1,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,561.1631328591075,3.0,3.0,1.0,3.0,3.0,5.0
3,2,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,3,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,4,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,5,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,6,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,7,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,8,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,9,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,10,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,11,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,12,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,13,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,14,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,15,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,16,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,17,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,18,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,19,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,20,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,21,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,22,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,23,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,24,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,25,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,26,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,27,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,28,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,29,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,30,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,31,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,32,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,33,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,34,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,35,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,36,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,37,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,38,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
3,39,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,0,0.0,0.0,1.0,3.0,2.0,0.0,191.98010738635205,300.57953800594294,27.323600096047116,112.24357783500464,258.2111193565141,561.1631328591075,3.0,1.0,1.0,1.0,3.0,5.0
4,1,2.0,0.0,1.0,2.0,1.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,1.0,1.0,3.0,3.0,5.0
4,2,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,3,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,4,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,5,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,6,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,7,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,8,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,9,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,10,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,11,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,12,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,13,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,14,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,15,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,16,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,17,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,18,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,19,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,20,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,21,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,22,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,23,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,24,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,25,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,26,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,27,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,28,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,29,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,30,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,31,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,32,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,33,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,34,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,35,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,36,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,37,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,38,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
4,39,2.0,0.0,1.0,1.0,2.0,0.0,191.98010738635205,300.57953800594294,31.276372973667264,125.5026700156412,258.2111193565141,599.865018867636,3.0,3.0,1.0,3.0,3.0,5.0
